id,name
85307,Itmad-ud-Daula
85308,Jerash park
85309,Uspenskiy Dalmatovskiy Muzhskoy Monastyr'
85310,Taman Sari
85311,Varca Beach
85312,Arulmigu Thiyaagaraaja Swaamy Temple
85313,Miniaturk
85314,Yoshinomikumari Shrine
85315,Yachigashira Station
85316,Noratus Cemetery
85317,The Grand Palace
85318,Archdiocesan Shrine of Our Lady of Caysasay
85319,Terra Sancta College
85320,Rohtas Fort
85321,Marikina Sports Center
85322,Jaffa Light
85323,Borujerdiha Historical House
85324,Ko Kradan
85325,Potala Palace
85326,China Resources Building
85327,Frere Hall
85328,Oishi-Jinja Shrine
85329,Seoul National Cemetery
85330,لواء الاغوار الجنوبيه الاردن
85331,Hie Shrine
85332,Ananuri Fortress Complex
85333,Saint Sargis Monastery
85334,Sai Wan War Cemetery
85335,Citadel of Saladin
85336,Obelisk of Theodosius
85337,Mokattam
85338,Noratus Cemetery
85339,Hadera Stream Park
85340,Saint Peter in Gallicantu
85341,Ap Lei Chau Bridge
85342,Golra Sharif Museum
85343,Mount of Olives
85344,Rani Ki Vav - Patan
85345,Saint Holy Mother of God Church
85346,Deogjinjin
85347,(Cavinti Church) Transfiguracion Parish Church
85348,Basilica of the Annunciation
85349,Binondo Church
85350,Diocesan Shrine and Parish Our Lady of Light
85351,National Shrine of Our Lady of Lourdes
85352,Kishiwada Castle ruins
85353,Aqaba Castle
85354,Sha Tin Park
85355,广济门城楼
85356,UOB Art Gallery (Plaza 1)
85357,Seigantoji
85358,Curzon Hall
85359,Church of Mary Magdalene
85360,Pingyao
85361,Deyr Gachin Caravansary
85362,Don Chedi Monument
85363,"Baitul Mukarram National Mosque, Dhaka."
85364,Erqi Memorial Tower
85365,Hanging Temple
85366,Tel Yokneam
85367,Mausoleum of Khoja Ahmed Yasawi
85368,Kawayu onsen
85369,Omekaido Overbridge
85370,Arates Monastery Արատեսի վանք
85371,Lotte Center HàNội
85372,Blagoveshchenskaya Tserkov'
85373,Tamgaly
85374,Dahu Park
85375,"Hardinge Bridge, Pakshi"
85376,Itmad-ud-Daula
85377,Haghpat Monastery Complex
85378,Stalin Museum
85379,Balaoan Church
85380,Sonoda Racecourse
85381,Sobor Aleksandra Nevskogo
85382,Mathurapur Deul
85383,Kichijōji
85384,Wat Maha That
85385,Basilica Cistern
85386,Jog Falls
85387,Punalur Suspension Bridge
85388,Naesosa
85389,USS Pueblo
85390,Hikosan Jingū
85391,Montfort Fortress
85392,Hyogo Prefectural Library
85393,San Agustin Church
85394,El Goli Building
85395,Qutub Minar Complex
85396,Maiden Tower
85397,Yarkon Park
85398,Narufuchi Dam
85399,Tel Hazor
85400,Shwedagon Pagoda
85401,Seyhan Dam
85402,Victoria Memorial
85403,Natore Rajbari
85404,"Shri Jagannath Temple, Puri"
85405,Park Usad'by Kharitonovykh-Rastorguyevykh
85406,Talin Cathedral Monastery Complex
85407,"Chōwaden Reception Hall, lmperial Palace"
85408,Taj Mahal Palace
85409,Mount Nantai
85410,Mysore Palace
85411,Yokohama Archives of History Museum
85412,Borobudur Temple
85413,Valens Aqueduct
85414,She Zi
85415,Rohtas Fort
85416,Jantar Mantar - Jaipur
85417,Pyramid of Djoser
85418,Temple of Jupiter
85419,Ozegahara
85420,Khirbet Qeiyafa
85421,Preah Ko
85422,St. James the Apostle Parish Church - Betis Church
85423,Saif-ul-Maluk Lake
85424,Plaza Lorenzo Ruiz
85425,Qiandao Lake
85426,Carasso Science Park
85427,Cape Ashizuri
85428,Bagha Shahi Mosque
85429,Victoria Memorial
85430,Armenian Quarter
85431,Fin Garden
85432,Temple of Heaven
85433,Minor Basilica of Our Lady of the Rosary of Manaoag
85434,Hawa Mahal
85435,Cenacle
85436,Ta Som
85437,Yu Garden
85438,Goshavank Monastery Complex
85439,Hunza Valley
85440,Isfahan Museum of Contemporary Art
85441,Weiwu Confucian Temple
85442,Faisal Mosque
85443,Kankalini Temple
85444,Temple of Kom Ombo
85445,Tofukuji Temple
85446,Oshima Island
85447,City Of The Dead Cairo Egypt
85448,Surb Hovhannes Church
85449,Macau Science Center
85450,Rizal Park
85451,Charles Bronfman Auditorium
85452,Kintai Bridge
85453,Jieshou Park
85454,Umihotaru PA
85455,Gate of Divine Prowess
85456,Shoghakat Church
85457,Victoria Memorial
85458,St. Mary Magdalene Parish Church
85459,San Juan Bautista Church
85460,Lions' Gate
85461,Lake Chūzenji
85462,West Lake
85463,Mount of Olives
85464,Mausoleum at Halicarnassus
85465,Bjni Fortress
85466,Malampuzha Dam
85467,Ruwanweli Maha Seya
85468,The Clock Tower
85469,Minsk Aircraft Carrier World
85470,Mehrauli Archaeological Park
85471,Yulong River
85472,三木市 金物資料館
85473,Mausoleum at Halicarnassus
85474,"Gate of China, Nanjing"
85475,St. Mary Magdalene Parish Church
85476,Ayubia National Park
85477,Viceregal Lodge & Botanical Gardens
85478,Mevlana Museum
85479,Banteay Srei
85480,Immaculate Conception Church
85481,Saint Raymond of Peñafort Parish Church
85482,Wat Phra Samut Chedi
85483,Al-Azraq Castle
85484,Eluanbi Lighthouse
85485,Ta Som
85486,Azadi Tower
85487,Take Island
85488,பொதுசன நூலகம் யாழ்ப்பாணம் | Public Library Jaffna මහජන පුස්තකාලය යාපනය
85489,Spitakavor
85490,Church of All Nations
85491,Neghuts Vank
85492,Noravank Monastery
85493,Saint Mariane Church
85494,Kelaniya Raja Maha Viharaya
85495,栖旭桥
85496,Watsons
85497,Narin Castle
85498,Lamma Wind Power Station
85499,St. Philomena's Cathedral
85500,The Grand Egyptian Museum
85501,Wat Sothon Wararam Worawihan
85502,Sultan II. Mahmut Tomb
85503,Nagoya City Hall
85504,The Sacred Heart Basilica
85505,Church of St. George
85506,三日月の滝
85507,白樺湖
85508,Nina Tower
85509,Himeyuri Memorial Tower
85510,Frere Hall
85511,Agra Fort
85512,Haghpat Monastery Complex
85513,Shota Rustaveli Avenue
85514,Chandranath Hill
85515,Kazan
85516,Tirta Empul Temple
85517,The Grand Palace
85518,Beijing Concert Hall
85519,Resorts World Genting
85520,Hauz Khas Complex
85521,වටදාගෙය Polonnaruwa Vatadage (The Stupa House) -39
85522,Aghjots Vank Աղջոց վանք
85523,Qabus Ibn Voshmgir Tower
85524,Baliati Palace
85525,Purana Qila
85526,Leifeng Pagoda
85527,Roman Theater
85528,Wulingyuan
85529,Eco Park
85530,Red Fort
85531,Aguinaldo Shrine and Museum
85532,Madras High Court
85533,15 July Martyrs Bridge
85534,Narikala Fortress
85535,Khaosan Road
85536,Lotus Temple
85537,Yerevan History Museum
85538,Isa Khan's Tomb
85539,Wat Si Sawai
85540,Thonburi Palace (Old Palace)
85541,Nagasaki Shinchi Chinatown
85542,Yokohama Red Brick Warehouse #2
85543,Ikuchi Bridge
85544,Narufuchi Dam
85545,Marmashen
85546,Kuthodaw Pagoda
85547,Naesosa
85548,Kinomoto-Jizo-in Temple
85549,Noratus Cemetery
85550,Derawar Fort
85551,Athirappilly Water Falls
85552,The Minor Basilica and Metropolitan Cathedral of the Immaculate Conception
85553,Munakata Shrine
85554,Tomb of Xerxes I
85555,Isa Khan's Tomb
85556,Merchants Zyryanov’s manor house
85557,Jose Rizal Monument - Calamba Poblacion
85558,昭庆寺
85559,Dhammayan Gyi Temple
85560,Jim Thompson House Museum
85561,Tsukiji Hongwan-ji
85562,India Gate
85563,Noratus Cemetery
85564,Phuket FantaSea
85565,"Sacred Heart Cathedral, Ningbo"
85566,Kecharis Monastery
85567,Reza Abbasi Museum
85568,Cavenagh Bridge
85569,National Martyrs Cemetery
85570,Pingyao City Wall
85571,Paco Park and Cemetery
85572,Jaisalmer Fort
85573,Saint Hripsime Church
85574,Stalactite Cave Nature Reserve
85575,Metekhi St. Virgin Church
85576,U Bein Bridge
85577,Republic Square
85578,Vivekananda House
85579,Lmbatavank
85580,Barasoain Church
85581,Prometheus Cave Natural Monument
85582,Inner Harbor of Keelung
85583,Old City
85584,Banasura Sagar Dam
85585,Noratus Cemetery
85586,Kameyama Park
85587,The Great Synagogue
85588,Tell Balata
85589,15 July Martyrs Bridge
85590,Red Fort
85591,Zhongyang Former Site of University
85592,Church of Saint John the Baptist
85593,Mount Kisokoma
85594,Masjid Malabar
85595,Yuelu Academy
85596,Darbar Pir Meher Ali Shah
85597,botanical garden
85598,Lake Tōya
85599,Downtown Dubai
85600,Tsiranavor
85601,Yokohama Bay Bridge
85602,Gal Vihara (Rock Temple)
85603,Asian Civilisations Museum
85604,Aruch Cathedral Monastery Complex
85605,Erinji
85606,Sts. Peter and Paul Parish
85607,Shaniwar Wada
85608,Aqaba Castle
85609,Gassho-zukuri Minkaen
85610,"Eros Cinema, Mumbai"
85611,Red Fort
85612,Pharaoh's Island
85613,D.T. Suzuki Museum
85614,Khabasi Residence
85615,Shalimar Bagh
85616,Pyongyang Grand Theatre
85617,Jamia Masjid
85618,Ebisu Bridge
85619,Parroquia de Tanay (Tanay Church)
85620,Muzium Setem Melaka
85621,Ananta Samakhom Throne Hall
85622,Erebuni Fortress
85623,Daihonzanzendoji
85624,Ōkunoshima
85625,Jahangir's Tomb
85626,Wat Benchamabophit
85627,Sumiyoshi Taisha
85628,Noratus Cemetery
85629,Kiyosu Castle
85630,Shahzadeh Mahan Historical Garden
85631,Sri Munisuvarat Swami Jain Temple
85632,Sigiriya Fortress
85633,American Village
85634,Se Cathedral
85635,Wat Niwet Thammaprawat Ratchaworawihan
85636,Eurymedon Bridge
85637,Nuestra Señora de los Angeles Parish Church
85638,Dadivank Monastery
85639,Jiangxin Guyu
85640,Mount Hiru
85641,Amberd
85642,Mount Emei
85643,Buryat State Academic Opera and Ballet Theatre
85644,Haghartsin Monastery Complex
85645,Universal Studios Japan
85646,La Purísima Concepción Parish Church
85647,Sheikh Zayed Road
85648,Mount Herzl
85649,Kitagi Island
85650,Sri Kampahareswar Temple
85651,Pangong Tso
85652,Kaminarimon Gate Senso-ji
85653,Nizwa Fort
85654,Kehi Jingu Shrine
85655,Obelisk of Theodosius
85656,Nagoya TV Tower
85657,Western Wall
85658,Mausoleum of Emperor Tu Duc
85659,Merchants Zyryanov’s manor house
85660,Dadivank Monastery
85661,Jantar Mantar
85662,Swan Lake
85663,Tsukiyominomiya
85664,Qiao Family Compound
85665,Arulmigu Yoga Narasinga Perumal Thiru Kovil
85666,Chen Clan Ancestral Hall
85667,Pangong Tso
85668,Shanhua Temple
85669,"Government Museum, Mathura"
85670,Wat Phra That Chom Chaeng
85671,Cebu Taoist Temple
85672,Atomic Bomb Dome
85673,UOB Art Gallery (Plaza 1)
85674,Haghpat Monastery Complex
85675,Saint Peter of Alcantara Parish Church
85676,Pingyao
85677,Caesarea National Park
85678,Union Square
85679,Tai Sheung Tok
85680,Nahargarh Fort
85681,Talin Cathedral Monastery Complex
85682,UOB Art Gallery (Plaza 1)
85683,India Gate
85684,Kawazu Nanadaru loop bridge
85685,Büyük Mecidiye Mosque (Ortaköy Mosque)
85686,Byodoin
85687,MIHO MUSEUM
85688,National Museum of the Philippines
85689,Saat Gombuj Jaame Masjid
85690,Gili Trawangan
85691,Takeda Castle Ruins
85692,Bauan Catholic Church Immaculate Conception
85693,Hauz Khas Complex
85694,Ramesseum
85695,Wat Phra Sri Mahathat Woramahawihan
85696,Metropolitan Cathedral of Saint Sebastian
85697,Persepolis
85698,Dr. Bhimrao Ambedkar International Sports Stadium
85699,Wat Traphang Ngoen
85700,Harichavank
85701,Al Bahr Mosque
85702,Buddha Rock
85703,Nametsu Falls
85704,Saint Sargis Church
85705,Museo Valenzuela
85706,Immaculate Conception Parish Church - Balayan
85707,Khor Virab
85708,The Santo Domingo Church and Convent
85709,Tsitsernakaberd Armenian Genocide Memorial Complex
85710,Kobayr Monastery Complex
85711,High Court of Karnataka
85712,Tel Arad
85713,Basilica Of Our Lady of The Mount
85714,Wat Ratcha Orasaram Ratchaworawihan (Chom Thong)
85715,Noratus Cemetery
85716,Suwon Hwaseong Fortress
85717,Seonamsa
85718,Agrasen ki baoli
85719,Charles Bronfman Auditorium
85720,Mazda Zoom-Zoom Stadium Hiroshima
85721,Gawdawpalin
85722,Victoria Memorial
85723,Eram Garden
85724,Samseong-Gung
85725,Rohtas Fort
85726,Khandzta
85727,Komitas Museum-Institute
85728,方山定林寺
85729,Baoguo Temple
85730,Aqaba Castle
85731,Lingaraj Temple
85732,Benei Hezir Tomb
85733,Harichavank
85734,Samadhi of Maharaja Ranjit Singh
85735,Saint Peter of Alcantara Parish Church
85736,Church of the Visitation
85737,San Agustin Church
85738,"Shree Shantadurga Mandir, Kavlem"
85739,Higashiyama Jisho-ji
85740,Tian Tan Buddha
85741,Kamchatsky St. Panteleimon Monastery
85742,Yerevan History Museum
85743,Tel Arad
85744,Tel Saki
85745,Eram Garden
85746,Mojiko Retro
85747,Takasakiyama
85748,Saint Mary Magdalene Parish Church
85749,Temple of Preah Vihear
85750,Jabal Bil Ays
85751,Jaro Metropolitan Cathedral - National Shrine of Nuestra Señora de La Candelaria
85752,Jam Gadang
85753,Suijino Bridge
85754,Ohamasaki Lighthouse
85755,Derawar Fort
85756,Frere Hall
85757,Mount Wutai
85758,Tomb of Salim Chishti
85759,Sylhet International Cricket Stadium
85760,Lake Kawaguchi
85761,Mevlana Museum
85762,Aricha Ghat
85763,"Rajarani Temple, Bhubaneswar"
85764,Begnas Lake
85765,Humble Administrator's Garden
85766,Frere Hall
85767,Himeji Castle
85768,Wuhan Yangtze River Bridge
85769,Wat Yai Chaimongkol
85770,Bahour Lake
85771,Pagoda of Fogong Temple
85772,Komitas Pantheon
85773,Red Fort
85774,Falakolaflak Citadel
85775,Valley of Flowers National Park
85776,Shanhua Temple
85777,ارگ کریمخان
85778,Saint John the Baptist Parish
85779,Gauri Sankar
85780,Chiringashima
85781,Erhai Lake
85782,Suma Rikyu Park
85783,Khadakwasla Dam
85784,Herodion National Park
85785,Tomb of Akbar the Great
85786,Agra Fort
85787,Jiuzhai Valley National Park
85788,St. John's Church
85789,Jamali Kamali
85790,Wat Poramai Yikawat
85791,Atskuri Fortress
85792,Kansui Park
85793,Hazrat Hazi Khawja Shahbaz Khan Mosque
85794,Pingyao
85795,Immaculate Conception Church
85796,White Bridge
85797,Ajanta Caves
85798,Daisen
85799,Atomic Bomb Dome
85800,Kowloon Bay
85801,Crusader Fortress (Ruins)
85802,Data Darbar
85803,Cape Zanpa Lighthouse
85804,Momine Khatun Mausoleum
85805,Pokrovsky Cathedral
85806,Basilica Minore del Santo Niño de Cebu
85807,Kantajew Temple
85808,Isa Khan's Tomb
85809,Mio Island
85810,Seyhan Dam
85811,Hanabusayama
85812,Kailasanathar Temple
85813,National Shrine of Saint Anne
85814,Kantajew Temple
85815,Kangchenjunga
85816,Wat Pathum
85817,Juche Tower
85818,Trúc Lâm Temple
85819,Humble Administrator's Garden
85820,Shanti Stupa
85821,Santa Monica Parish - Panay Church
85822,Pavagadh
85823,Walled Obelisk
85824,Chandranath Hill
85825,Upo Wetlands
85826,Ōmi-jingū Shrine
85827,Aghjots Vank Աղջոց վանք
85828,Chichibunomiya Rugby Stadium
85829,Pune-Okayama Friendship Garden
85830,Ho Chi Minh Museum
85831,Shaki Caravanserai
85832,Lingxiao Pagoda
85833,"Highway #2 , Bitan Bridge"
85834,Roadside Station Inakadate Yayoi-no-sato
85835,Nangang Exhibition Center
85836,Svetitskhoveli Cathedral
85837,Unfinished Obelisk
85838,Ananda Temple
85839,Magellan's Marker
85840,Yu Garden
85841,Mojiko Retro
85842,Abbey Falls Madkeri Falls
85843,Modhera Sun Temple
85844,Fort Margherita
85845,San Luis Gonzaga Parish Church
85846,Fire Temple of Isfahan
85847,Bhadrakali Lake
85848,Sittannavasal Rock-Cut Jain Temple
85849,Stalin Museum
85850,Phra Narai Ratchanivet
85851,Jerash park
85852,Yu Garden
85853,Qasr al-Kharaneh
85854,Preah Khan Temple
85855,Hoshakuji
85856,Ananta Samakhom Throne Hall
85857,Puthia Rajbari
85858,Gwanghwamun Gate
85859,Bayi Square
85860,Hekeng Village
85861,Orbelian Caravanserai
85862,Buddhist Monuments at Sanchi
85863,Mera Peak
85864,Cathedral Shrine Parish of Saint Joseph
85865,Mount Kinabalu
85866,Wat Bowonniwet
85867,Tatev Monastery
85868,Ancient City
85869,Feroz Shah Kotla
85870,St. Peter's Church
85871,Surb Hovhannes Church
85872,Mount Ena
85873,Shwedagon Pagoda
85874,Former Residence of Cai Yuanpei
85875,Phimeanakas
85876,Noor Mahal
85877,Israeli Air Force Museum
85878,Tomb of Akbar the Great
85879,Toki no Kane
85880,Phuket FantaSea
85881,Damascus Gate
85882,Hasht Behesht Palace
85883,Hōtoku-ji
85884,Higashiyama Jisho-ji
85885,Saint Thaddeus Cathedral
85886,Khor Virab
85887,Jokenji
85888,Shwedagon Pagoda
85889,Tenjinbashisuji Shopping Street
85890,"Yadavindra Gardens, Pinjore"
85891,Ritsurin Garden
85892,Quba Genocide Memorial Complex
85893,Parish of St. Lawrence Deacon and Martyr
85894,Saint Holy Mother of God Church
85895,Shanghai Museum
85896,Sardarapat Memorial
85897,Tomb of Nur Jahan
85898,Busan Tower
85899,Aruch Cathedral Monastery Complex
85900,Kiyomizu-dera
85901,Ranthambore Fort
85902,Nishinomiya Shrine
85903,Nimrod Fortress National Park
85904,Saif-ul-Maluk Lake
85905,Rumelihisarı
85906,Khan Mohammad Masjid
85907,Nor Varagavank
85908,Saint Hripsime Church
85909,Bustos Dam
85910,Sikandar Lodi Tomb
85911,Clark Veterans Cemetery
85912,Faisal Mosque
85913,Pangong Tso
85914,Taipei 101
85915,Wat Phitchaya Yatikaram
85916,Imamzadeh Saleh
85917,San Isidro Labrador Parish Church
85918,Pars Museum
85919,Yudhishthir Chariot
85920,Kongur Tagh
85921,Chhatrapati Shivaji Terminus
85922,Our Lady Of Angeles Church
85923,Pingyao
85924,Baksei Chamkrong Temple
85925,Holy Trinity Cathedral of Tbilisi
85926,Jal Mahal
85927,Pakistan Museum of Natural History
85928,Wat Arun
85929,Yehiam Fortress National Park
85930,Wat Phitchaya Yatikaram
85931,Dalongdong Baoan Temple
85932,Udupi Sri Krishna Matha
85933,Galata Tower
85934,Kecharis Monastery
85935,The Turkish Bazaar
85936,Wulingyuan
85937,Isa Khan's Tomb
85938,Feroz Shah Kotla
85939,Humble Administrator's Garden
85940,The Golden Mount (Wat Saket)
85941,Kurashiki Bikan Historical Quarter
85942,Ad-Deir
85943,Church of Kish
85944,Obelisk of Theodosius
85945,Azrieli Center
85946,Wat Ratcha Orasaram Ratchaworawihan (Chom Thong)
85947,田川市煤炭·历史博物馆
85948,Gwanghwamun Gate
85949,Feroz Shah Kotla
85950,Marmashen
85951,Bandai-Azuma Skyline
85952,Yakutia Madrasa
85953,Tomb of Dai Anga
85954,Safdarjung Tomb
85955,Central United Methodist Church
85956,Haghartsin Monastery Complex
85957,St. Bartholomew the Apostle Parish Church
85958,Catholic Church of St. Francis of Assisi
85959,Gordion Museum
85960,Manila Bay
85961,Gubeikou
85962,Old Yishuv Court Museum
85963,Chembra
85964,Hayravank Monastery
85965,Armenian Church of Akdamar Island
85966,Tatev Monastery
85967,Bisal Dev Mandir
85968,Jerash park
85969,Haghpat Monastery Complex
85970,Saint Gregory The Illuminator Cathedral
85971,Abbey Falls Madkeri Falls
85972,Hauz Khas Complex
85973,Aduana Building
85974,Paco Park and Cemetery
85975,Labrang Monastery
85976,Yuliang
85977,Saint Francis of Assisi Parish Church
85978,Chhatrapati Shivaji Terminus
85979,Santa Monica Parish Church (Minalin)
85980,Museo ng Libingan sa Ilalim ng Lupa ng Nagcarlan (Nagcarlan Underground Cemetery)
85981,Kumozu River
85982,Kumagaya Rugby Stadium
85983,Takeyama Lian Xing Gong
85984,Princess Tower
85985,Hindola Mahal
85986,Shuanglin Temple
85987,Wat Worachettharam
85988,Agra Fort
85989,Mount Sembrano
85990,San Agustin Church
85991,The National Gallery
85992,Xu Xiake Former Residence
85993,Tomb of Cyrus the Great
85994,Seyhan Dam
85995,Isa Khan's Tomb
85996,Kecharis Monastery
85997,Hadimba Devi Temple
85998,Beihai Park
85999,Keoladeo National Park
86000,Tsarskiy Most
86001,Qila Rai Pithora
86002,Arulmigu Kalyana Pasupatheswarar Temple
86003,Kecharis Monastery
86004,Shwedagon Pagoda
86005,The Grand Palace
86006,Caesarea National Park
86007,Kanheri Caves
86008,German Colony
86009,Three Pagodas
86010,Zoo - Inside Zawraa Park
86011,Huis Ten Bosch
86012,Tempozan Giant Ferris Wheel
86013,Minor Basilica of St. Martin of Tours
86014,Yeniyurt Castle
86015,Nang Yuan Island
86016,Nagatakihakusan Shrine
86017,Calamian Islands
86018,Chhatrapati Shivaji Terminus
86019,Maiden Tower
86020,Goygol National Park
86021,Marmashen
86022,Kawayu onsen
86023,Ein Gedi Reserve
86024,Saint Gregory The Illuminator Cathedral
86025,"Shree Muktinath Temple, Nepal"
86026,Jal Mahal
86027,Angkor Wat
86028,Calamian Islands
86029,Skate Park
86030,Rizal Shrine
86031,Wulingyuan
86032,Nakhoda Masjid
86033,Wat Khanikaphon
86034,Mt. Mimata
86035,Faisal Mosque
86036,Konkai-Komyoji Temple
86037,Baclayon Church
86038,Spaso-Preobrazhenskaya Tserkov'
86039,ChoghaZanbil Ziggurat
86040,Wat Rachathiwat
86041,Suzanne Dellal Center for Dance and Theater
86042,Marmashen
86043,Victoria Memorial
86044,Yakutia Madrasa
86045,Museo ng Libingan sa Ilalim ng Lupa ng Nagcarlan (Nagcarlan Underground Cemetery)
86046,Kanda
86047,Rajpath
86048,Bay City
86049,Mevlana Museum
86050,National Museum of the Philippines
86051,Three Gorges
86052,Barasoain Church
86053,ارگ کریمخان
86054,Bang Pa-In Palace
86055,Mount Kaya
86056,Tulsi shringar stores
86057,Ancient Katzrin Park
86058,Kawayu onsen
86059,Shanghai Art Museum (Former Site)
86060,Daria Daulat Bagh
86061,Deyr Gachin Caravansary
86062,Jaffa Port
86063,Modhera Sun Temple
86064,Church of All Nations
86065,Qalamun Mountains
86066,Feroz Shah Kotla
86067,Beyazit Mosque
86068,Pallimanna Siva Temple
86069,Surb Hovhannes Church
86070,Yabakei
86071,St. Martin's Island
86072,Gwanghwamun Square
86073,Wanping Fortress
86074,Ishak Pasha Palace
86075,Yokohama Red Brick Warehouse #2
86076,Saint Francis of Assisi Parish Church
86077,Naesosa
86078,Lok Virsa Heritage Museum
86079,Yuyin Shanfang
86080,Kiyomizu-dera
86081,Hayravank Monastery
86082,Jantar Mantar
86083,AIA Hong Kong Tower
86084,Dhanmondi Eidgah Math
86085,Handaberd Fortress
86086,Phuket FantaSea
86087,Cambodia-Vietnam Monument
86088,Diwan-e-Khas
86089,Yuyin Shanfang
86090,Wat Phra That Doi Suthep
86091,Western Wall
86092,Nagoya Station
86093,Taj Mahal Palace
86094,Shizuoka Prefectural Art Museum
86095,Kayarohana Swami Temple
86096,Mount Asama
86097,Akashi-Kaikyo Bridge
86098,Shalimar Bagh
86099,Saint Dominic Cathedral
86100,Clarke Quay
86101,Philippine Postal Corporation
86102,Sidi Bashir Masjid_ The Shaking Minarets
86103,Canton Tower
86104,Bansuisō
86105,Red Fort
86106,Chandani radmade sope
86107,"Shri Jagannath Temple, Puri"
86108,Jamalpur Jame Masjid
86109,Shushtar Historical Hydraulic System
86110,Narikala Fortress
86111,Wat Rat Satthatham
86112,Yunfeng Temple (Pucheng)
86113,Shinobazu Pond
86114,Cooch Behar Palace
86115,Funabashi Racecourse
86116,Sacred Heart Cathedral
86117,Giza Necropolis
86118,Danh sách bãi biển ở Việt Nam
86119,Fountain of Ahmed III
86120,Former Residence of Zeng Guofan
86121,Fushimi Castle
86122,Daulatabad fort
86123,Yuelu Academy
86124,Nagoya City Science Museum
86125,Sabancı Merkez Mosque
86126,May Fourth Square
86127,National Museum of Malaysia
86128,Ohmiya-Hachimangu
86129,Faisal Mosque
86130,Manila City Hall
86131,Saint John the Baptist Parish Church
86132,Lok Virsa Heritage Museum
86133,Saint John the Baptist Parish
86134,Rizal Memorial Coliseum
86135,Lujiazui
86136,Nishiyama Koryuji
86137,Kazan
86138,San Agustin Church
86139,San Juan Bautista Church
86140,Jantar Mantar
86141,National Museum of Korea
86142,Rawal Lake
86143,Amar Jawan Jyoti
86144,Namsangol Hanok Village
86145,Noratus Cemetery
86146,The Jewish Quarter
86147,Pakistan Monument
86148,Kiyosu Castle
86149,Bardzrakach
86150,Feroz Shah Kotla
86151,Agha Bozorg Mosque
86152,Birla Industrial & Technological Museum
86153,Noratus Cemetery
86154,Bara Imambara
86155,Wat Traimit Withayaram Worawihan
86156,Tulsi shringar stores
86157,Harichavank
86158,Jinpukaku
86159,Park 28 Panfilovtsev
86160,Fort De Kock
86161,Wat Dusidaram Worawihan
86162,Museum of Islamic Art
86163,Qutub Minar Complex
86164,Batu Caves
86165,Saint Gayane Church
86166,Hiran Minar Tomb
86167,Kasthamandap
86168,Gayer-Anderson Museum
86169,Aviv Beach
86170,Angkor Wat
86171,Tsaparang
86172,Uyskiy Sobor
86173,Sevanavank
86174,Mausoleum of Emperor Khai Dinh
86175,Longhua Temple
86176,Taiyo Park
86177,Preah Khan Temple
86178,Armenian Forty Martyrs Cathedral
86179,Hayravank Monastery
86180,Ateni Sioni Church
86181,Barasoain Church
86182,Ganesha Ratha
86183,Memorial Monument ha-Plada
86184,Hekeng Village
86185,Minar-e-Pakistan
86186,Ynares Center
86187,Lukang Lungshan Temple
86188,Shwe Inn Dein Pagoda
86189,Pakistan Museum of Natural History
86190,Dakshineswar Kali Temple
86191,Wat Phra That Haripunchai Woramahawihan
86192,Lok Virsa Heritage Museum
86193,"Chōwaden Reception Hall, lmperial Palace"
86194,Longxing Temple
86195,Netanya Municipal Stadium
86196,Aleppo Citadel
86197,Boundary Island
86198,Wat Benchamabophit
86199,Naesosa
86200,Faisal Mosque
86201,Basilica Cistern
86202,Tatevi Anapat
86203,Hossaini Dalan
86204,Park Usad'by Kharitonovykh-Rastorguyevykh
86205,Marco Polo Square
86206,Purana Qila
86207,Blue Mosque
86208,Wat Chai Watthanaram
86209,Chengqilou
86210,Namba Parks
86211,"Saint Joseph's Church, Shanghai"
86212,Kecharis Monastery
86213,Maiden Tower
86214,Pungnam Gate 전주 풍남문
86215,Rákóczi Museum
86216,Marina Mall
86217,Hagi Castle Ruins
86218,Yas Island
86219,Berjaya Times Square
86220,Sariska Tiger Reserve
86221,Dadivank Monastery
86222,Wat Benchamabophit
86223,Sheikh Zayed Cricket Stadium
86224,Apadana Palace
86225,Atomic Bomb Dome
86226,Pakistan Monument
86227,Agra Fort
86228,Spitakavor
86229,⛱Ageeba Beach⛱
86230,Kecharis Monastery
86231,Victory Park
86232,Malampuzha Dam
86233,Hrazdan Central Stadium
86234,Moscow Cinema
86235,RaniKot Fort
86236,Kantajew Temple
86237,Jantar Mantar
86238,Kantajew Temple
86239,Stella Maris Monastery
86240,Deyr Gachin Caravansary
86241,Rohtas Fort
86242,Hazrat Hazi Khawja Shahbaz Khan Mosque
86243,Kangle Park
86244,Ōnaruto Bridge
86245,Palace of Khudáyár Khán
86246,Minor Basilica of the Immaculate Conception
86247,Candi Cangkuang
86248,Gojoo Bridge
86249,Astola Island
86250,Sofiysko-Uspenskiy Kafedral'nyy Sobor
86251,Nubra Valley
86252,Noratus Cemetery
86253,Minor Basilica of the Immaculate Conception
86254,San Agustin Parish Church
86255,Begnas Lake
86256,Hall of Preserving Harmony
86257,King Kothi Palace
86258,Taipei Story House
86259,Kurashiki Bikan Historical Quarter
86260,Dazhao Temple
86261,Lok Virsa Heritage Museum
86262,Israeli Air Force Museum
86263,Makalu
86264,Lake Suwa
86265,Tsumago-juku
86266,Taipei 101
86267,Qingtiangang Grassland
86268,Chi Lin Nunnery
86269,N Seoul Tower
